School Code,Name,City,State,Submitted,Complete
944366,UNION SPRINGS ACADEMY,UNION SPRINGS,NY,9,8
3.62925E+11,UNION SPRINGS HIGH SCHOOL,UNION SPRINGS,NY,32,32
3.60008E+11,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,NEW YORK,NY,75,74
3.62928E+11,UNIONDALE HIGH SCHOOL,UNIONDALE,NY,352,328
3.61071E+11,UNION-ENDICOTT HIGH SCHOOL,ENDICOTT,NY,151,144
2047659,UNITED NATIONS INTERNATIONAL SCHOOL,NEW YORK,NY,29,27
BB081245,UNITED TALMUDICAL ACADEMY,BROOKLYN,NY,152,152
AA890693,UNITED TALMUDICAL ACADEMY,SPRING VALLEY,NY,19,19
A0701722,UNITED TALMUDICAL ACADEMY OF KIRYAS JOEL,MONROE,NY,,
3.60008E+11,UNITY CENTER FOR URBAN TECHNOLOGIES,NEW YORK,NY,70,68
3.60109E+11,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,BROOKLYN,NY,42,38
3.60008E+11,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,BRONX,NY,123,120
3.60008E+11,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,NEW YORK,NY,113,111
3.60096E+11,UNIVERSITY PREP CHARTER HIGH SCHOOL,BRONX,NY,100,95
3.60101E+11,UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN,ROCHESTER,NY,36,34
1904876,UPPER ROOM CHRISTIAN SCHOOL,DIX HILLS,NY,8,8
3.60008E+11,URBAN ACADEMY LABORATORY HIGH SCHOOL,NEW YORK,NY,25,25
3.6001E+11,URBAN ACTION ACADEMY,BROOKLYN,NY,31,28
3.60008E+11,URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW,NEW YORK,NY,67,66
3.60008E+11,URBAN ASSEMBLY BRONX ACADEMY OF LETTERS (THE),BRONX,NY,57,54
3.60118E+11,URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,BRONX,NY,76,75
3.60008E+11,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,NEW YORK,NY,99,95
3.60009E+11,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,BROOKLYN,NY,59,58
3.60008E+11,URBAN ASSEMBLY MAKER ACADEMY,NEW YORK,NY,82,76
3.60008E+11,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,NEW YORK,NY,93,89
3.60009E+11,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE (THE),BRONX,NY,65,63
3.60012E+11,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE (THE),BROOKLYN,NY,60,58
3.60008E+11,URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT (THE),NEW YORK,NY,49,45
3.60008E+11,URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE (THE),NEW YORK,NY,28,28
3.60008E+11,URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS (THE),NEW YORK,NY,52,51
3.60009E+11,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE (THE),BROOKLYN,NY,89,87
3.60015E+11,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERMENT,BROOKLYN,NY,65,64
3.60008E+11,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,NEW YORK,NY,87,86
3.60009E+11,URBAN ASSEMBLY SCHOOL FOR MUSIC AND ART,BROOKLYN,NY,44,43
3.60008E+11,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,NEW YORK,NY,69,64
3.60008E+11,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,NEW YORK,NY,34,33
3.60008E+11,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,NEW YORK,NY,40,37
3.60107E+11,URBAN DOVE TEAM CHARTER SCHOOL,BROOKLYN,NY,16,13
3.60119E+11,URBAN DOVE TEAM CHARTER SCHOOL II,BRONX,NY,17,16
3.60108E+11,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,UTICA,NY,54,52
3.6294E+11,VALHALLA HIGH SCHOOL,VALHALLA,NY,81,80
3.60009E+11,VALIDUS PREPARATORY ACADEMY,BRONX,NY,74,70
3.61968E+11,VALLEY CENTRAL HIGH SCHOOL,MONTGOMERY,NY,223,214
3.62952E+11,VALLEY STREAM CENTRAL HIGH SCHOOL,VALLEY STREAM,NY,301,292
A9903188,VALLEY STREAM CHRISTIAN ACADEMY,VALLEY STREAM,NY,,
3.62952E+11,VALLEY STREAM NORTH HIGH SCHOOL,FRANKLIN SQUARE,NY,222,213
3.62952E+11,VALLEY STREAM SOUTH HIGH SCHOOL,VALLEY STREAM,NY,182,174
3.62475E+11,VANGUARD COLLEGIATE HIGH SCHOOL,ROCHESTER,NY,5,
3.60008E+11,VANGUARD HIGH SCHOOL,NEW YORK,NY,68,66
3.60012E+11,VERITAS ACADEMY,FLUSHING,NY,99,93
3.62676E+11,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,VERONA,NY,111,110
3.60112E+11,VERTUS CHARTER SCHOOL,ROCHESTER,NY,17,13
3.62961E+11,VESTAL SENIOR HIGH SCHOOL,VESTAL,NY,194,190
3.62964E+11,VICTOR SENIOR HIGH SCHOOL,VICTOR,NY,260,252
3.6001E+11,VICTORY COLLEGIATE HIGH SCHOOL,BROOKLYN,NY,42,37
3.61251E+11,VILLAGE SCHOOL,GREAT NECK,NY,11,10
942212,VINCENT SMITH SCHOOL,PORT WASHINGTON,NY,5,5
3.6001E+11,VOYAGES PREPARATORY,ELMHURST,NY,14,12
3.60012E+11,VOYAGES PREP-SOUTH QUEENS,JAMAICA,NY,37,33
3.60012E+11,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BROOKLYN,NY,50,48
3.60984E+11,W TRESPER CLARKE HIGH SCHOOL,WESTBURY,NY,171,168
3.60008E+11,WADLEIGH PERF AND VISUAL ARTS,NEW YORK,NY,38,36
A0302321,WALDORF SCHOOL OF SARATOGA SPRINGS,SARATOGA SPRINGS,NY,6,6
3.62979E+11,WALLKILL SENIOR HIGH SCHOOL,WALLKILL,NY,147,139
3.6273E+11,WALT WHITMAN HIGH SCHOOL,HUNTINGTON STATION,NY,323,313
3.60831E+11,WALTER G O'CONNELL COPIAGUE HIGH SCHOOL,COPIAGUE,NY,192,176
3.61662E+11,WALTER PANAS HIGH SCHOOL,CORTLANDT MANOR,NY,200,192
3.62982E+11,WALTON HIGH SCHOOL,WALTON,NY,34,34
3.62985E+11,WANTAGH SENIOR HIGH SCHOOL,WANTAGH,NY,171,165
3.6282E+11,WARD MELVILLE SENIOR HIGH SCHOOL,EAST SETAUKET,NY,404,400
3.62991E+11,WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL,WARRENSBURG,NY,25,24
3.62994E+11,WARSAW MIDDLE/SENIOR HIGH SCHOOL,WARSAW,NY,38,37
3.62997E+11,WARWICK VALLEY HIGH SCHOOL,WARWICK,NY,262,258
3.60008E+11,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,NEW YORK,NY,86,84
3.63003E+11,WASHINGTONVILLE SENIOR HIGH SCHOOL,WASHINGTONVILLE,NY,264,256
3.63006E+11,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL,WATERFORD,NY,30,30
3.60001E+11,WATERLOO HIGH SCHOOL,WATERLOO,NY,53,50
3.63012E+11,WATERTOWN SENIOR HIGH SCHOOL,WATERTOWN,NY,95,88
3.63016E+11,WATERVILLE JR/SR HIGH SCHOOL,WATERVILLE,NY,40,38
3.63021E+11,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,WATERVLIET,NY,65,62
3.63024E+11,WATKINS GLEN CENTRAL HIGH SCHOOL,WATKINS GLEN,NY,50,49
3.63027E+11,WAVERLY HIGH SCHOOL,WAVERLY,NY,46,46
3.60001E+11,WAYLAND-COHOCTON HIGH SCHOOL,WAYLAND,NY,41,40
3.63033E+11,WAYNE SENIOR HIGH SCHOOL,ONTARIO CENTER,NY,107,105
3.63036E+11,WEBSTER-SCHROEDER HIGH SCHOOL,WEBSTER,NY,257,253
3.63039E+11,WEBUTUCK HIGH SCHOOL,AMENIA,NY,23,22
3.63042E+11,WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,WEEDSPORT,NY,45,45
3.61902E+11,WELLINGTON C MEPHAM HIGH SCHOOL,BELLMORE,NY,253,251
3.63045E+11,WELLS SCHOOL,WELLS,NY,6,6
3.63048E+11,WELLSVILLE SECONDARY SCHOOL,WELLSVILLE,NY,61,60
3.63054E+11,WEST BABYLON SENIOR HIGH SCHOOL,WEST BABYLON,NY,236,235
3.60009E+11,WEST BRONX ACADEMY FOR THE FUTURE,BRONX,NY,59,57
3.60009E+11,WEST BROOKLYN COMMUNITY HIGH SCHOOL,BROOKLYN,NY,26,25
3.6306E+11,WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL,NEWPORT,NY,27,27
3.60008E+11,WEST END SECONDARY SCHOOL,NEW YORK,NY,81,78
3.63063E+11,WEST GENESEE SENIOR HIGH SCHOOL,CAMILLUS,NY,263,258
3.63066E+11,WEST HEMPSTEAD HIGH SCHOOL,WEST HEMPSTEAD,NY,121,116
3.63069E+11,WEST ISLIP SENIOR HIGH SCHOOL,WEST ISLIP,NY,259,255
942788,WEST SENECA CHRISTIAN SCHOOL,WEST SENECA,NY,7,6
3.63078E+11,WEST SENECA EAST SENIOR HIGH SCHOOL,WEST SENECA,NY,151,145
3.63078E+11,WEST SENECA WEST SENIOR HIGH SCHOOL,WEST SENECA,NY,177,169
3.6309E+11,WEST VALLEY CENTRAL SCHOOL,WEST VALLEY,NY,7,6
3.63096E+11,WESTBURY HIGH SCHOOL,OLD WESTBURY,NY,235,217
AA001621,WESTCHESTER HEBREW HIGH SCHOOL,MAMARONECK,NY,11,11
3.60009E+11,WESTCHESTER SQUARE ACADEMY,BRONX,NY,101,98
3.60011E+11,WESTERN NEW YORK MARITIME CHARTER SCHOOL,BUFFALO,NY,65,60
3.63099E+11,WESTFIELD HIGH SCHOOL,WESTFIELD,NY,26,23
3.63102E+11,WESTHAMPTON BEACH SENIOR HIGH SCHOOL,WESTHAMPTON BEACH,NY,194,191
3.60732E+11,WESTHILL HIGH SCHOOL,SYRACUSE,NY,117,116
3.62016E+11,WESTLAKE HIGH SCHOOL,THORNWOOD,NY,120,118
3.63117E+11,WHEATLAND-CHILI HIGH SCHOOL,SCOTTSVILLE,NY,32,29
3.61005E+11,WHEATLEY SCHOOL,OLD WESTBURY,NY,114,111
3.63126E+11,WHITE PLAINS SENIOR HIGH SCHOOL,WHITE PLAINS,NY,440,414
3.63129E+11,WHITEHALL JUNIOR-SENIOR HIGH SCHOOL,WHITEHALL,NY,15,15
3.63132E+11,WHITESBORO HIGH SCHOOL,MARCY,NY,196,193
2047943,WHITESTONE ACADEMY,WHITESTONE,NY,6,5
3.63135E+11,WHITESVILLE CENTRAL SCHOOL,WHITESVILLE,NY,7,6
3.63138E+11,WHITNEY POINT SENIOR HIGH SCHOOL,WHITNEY POINT,NY,53,51
3.6001E+11,WILLIAM CULLEN BRYANT HIGH SCHOOL,LONG ISLAND CITY,NY,343,323
3.60015E+11,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BROOKLYN,NY,56,52
3.61869E+11,WILLIAM FLOYD HIGH SCHOOL,MASTIC BEACH,NY,434,405
3.60012E+11,WILLIAMSBURG CHARTER HIGH SCHOOL,BROOKLYN,NY,171,161
3.60012E+11,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,BROOKLYN,NY,105,100
3.60012E+11,WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY (THE),BROOKLYN,NY,62,59
3.60012E+11,WILLIAMSBURG PREPARATORY SCHOOL,BROOKLYN,NY,150,146
3.63144E+11,WILLIAMSON SENIOR HIGH SCHOOL,WILLIAMSON,NY,62,60
3.63147E+11,WILLIAMSVILLE EAST HIGH SCHOOL,EAST AMHERST,NY,195,191
3.63147E+11,WILLIAMSVILLE NORTH HIGH SCHOOL,WILLIAMSVILLE,NY,274,268
3.63147E+11,WILLIAMSVILLE SOUTH HIGH SCHOOL,WILLIAMSVILLE,NY,174,170
3.6315E+11,WILLSBORO CENTRAL SCHOOL,WILLSBORO,NY,11,11
3.63156E+11,WILSON MIDDLE/HIGH SCHOOL,WILSON,NY,56,54
3.63159E+11,WINDHAM ASHLAND CENTRAL SCHOOL,WINDHAM,NY,14,14
3.60273E+11,WINDSOR CENTRAL HIGH SCHOOL,WINDSOR,NY,76,74
942948,WINDSOR SCHOOL,FLUSHING,NY,11,11
3.60009E+11,WINGS ACADEMY,BRONX,NY,38,36
AA001646,WINSTON PREPARATORY SCHOOL,NEW YORK,NY,30,30
3.60009E+11,WOMEN'S ACADEMY OF EXCELLENCE,BRONX,NY,38,35
3.61272E+11,WOODLANDS MIDDLE/HIGH SCHOOL,HARTSDALE,NY,79,76
36FN00887,WOODSTOCK DAY SCHOOL,WOODSTOCK,NY,5,5
36FN00323,WOODWARD CHILDRENS CENTER,FREEPORT,NY,8,7
3.63174E+11,WORCESTER SCHOOL,WORCESTER,NY,13,12
3.60012E+11,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,BROOKLYN,NY,32,30
3.60012E+11,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,FLUSHING,NY,72,69
3.60009E+11,WORLD VIEW HIGH SCHOOL,BRONX,NY,119,114
3.6318E+11,WYANDANCH MEMORIAL HIGH SCHOOL,WYANDANCH,NY,75,72
925933,XAVERIAN HIGH SCHOOL,BROOKLYN,NY,291,285
919613,XAVIER HIGH SCHOOL,NEW YORK,NY,215,209
36FN00533,YESHIVA AHAVATH ISRAEL,MONSEY,NY,46,43
AA001663,YESHIVA ATERET TORAH,BROOKLYN,NY,13,13
BB121621,YESHIVA ATERET TORAH GIRLS HIGH SCHOOL,BROOKLYN,NY,8,8
A9903283,YESHIVA AVIR YAKOV,NEW SQUARE,NY,63,63
36FN00534,YESHIVA BAIS HILLEL,MONSEY,NY,6,6
36FN00127,YESHIVA DARKEI CHAIM,BROOKLYN,NY,8,8
36FN00536,YESHIVA DIVREI CHAIM,MONSEY,NY,16,14
944424,YESHIVA FARM SETTLEMENT SCHOOL,BROOKLYN,NY,13,12
A0701731,YESHIVA GEDOLAH OHR YISROEL,BROOKLYN,NY,7,7
938691,YESHIVA KARLIN STOLIN,BROOKLYN,NY,16,14
A9105118,YESHIVA KEHILATH YAAKOV,BROOKLYN,NY,11,10
A9105123,YESHIVA MACHZIKEI HADAS,BROOKLYN,NY,33,33
36FN00538,YESHIVA MACHZIKEI HADAS,MONSEY,NY,20,20
A0502612,YESHIVA MESIVTA MENACHEM,STATEN ISLAND,NY,12,11
935715,YESHIVA OF BROOKLYN GIRLS DIV,BROOKLYN,NY,28,28
937304,YESHIVA OF FAR ROCKAWAY,FAR ROCKAWAY,NY,7,6
36FN00131,YESHIVA OF KASHO,BROOKLYN,NY,6,6
36FN00540,YESHIVA OHR HATORAH,MONSEY,NY,10,10
A9702527,YESHIVA SHAAR EPHRAIM,MONSEY,NY,7,7
A0902443,YESHIVA SHAARE TORAH,BROOKLYN,NY,,
36FN00135,YESHIVA TEFERETH SHMUEL ALEKSANDER,BROOKLYN,NY,31,29
AA890666,YESHIVA TIFERES YISROEL,BROOKLYN,NY,6,6
36FN00311,YESHIVA TIFERET TZION,FOREST HILLS,NY,,
X0936388,YESHIVA TORAH VODAATH,BROOKLYN,NY,9,8
935963,YESHIVA UNIVERSITY HIGH SCHOOL,NEW YORK,NY,50,49
938793,YESHIVA UNIVERSITY HIGH SCHOOL GIRLS,HOLLIS,NY,43,40
36FN00776,YESHIVA VAYECHI YOSEF,SPRING VALLEY,NY,7,7
2046054,YESHIVAH OF FLATBUSH JOEL BRAVERMAN HIGH SCHOOL,BROOKLYN,NY,94,87
AA890712,YESHIVAS NOVOMINSK,BROOKLYN,NY,17,15
A1302142,YESHIVAT DARCHE ERES INC,BROOKLYN,NY,11,10
A9903297,YESHIVAT OHEL TORAH,BROOKLYN,NY,6,6
A9105125,YESHIVAT OR HATORAH,BROOKLYN,NY,,
BB912167,YESHIVAT SHAARRE TORAH BOYS HIGH SCHOOL,BROOKLYN,NY,11,10
3.63192E+11,YONKERS HIGH SCHOOL,YONKERS,NY,246,244
3.63192E+11,YONKERS MONTESSORI ACADEMY,YONKERS,NY,59,58
3.6001E+11,YORK EARLY COLLEGE ACADEMY,JAMAICA,NY,82,81
3.63195E+11,YORK MIDDLE/HIGH SCHOOL,RETSOF,NY,38,38
940077,YORK PREPARATORY SCHOOL,NEW YORK,NY,28,27
3.63198E+11,YORKTOWN HIGH SCHOOL,YORKTOWN HEIGHTS,NY,233,225
3.60108E+11,YOUNG WOMEN'S COLLEGE PREP CHARTER,ROCHESTER,NY,34,31
3.60008E+11,YOUNG WOMEN'S LEADERSHIP SCHOOL,NEW YORK,NY,74,72
3.6001E+11,YOUNG WOMENS LEADERSHIP SCHOOL - ASTORIA,LONG ISLAND CITY,NY,73,72
3.60012E+11,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,BROOKLYN,NY,52,50
3.60009E+11,YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,BRONX,NY,57,54
3.6001E+11,YOUNG WOMEN'S LEADERSHIP SCHOOL-QUEENS,JAMAICA,NY,79,78
A9903303,ZVI DOV ROTH ACADEMY OF YESHIVA RAMBAM,BROOKLYN,NY,6,6
Y2162569,-- MANSFIELD CHRISTIAN SCHOOL-,MANSFIELD,OH,28,27
3.90147E+11,ACADEMY FOR URBAN SCHOLARS YOUNGSTOWN,YOUNGSTOWN,OH,19,16
39FP00000007,ACE ACADEMY,WAPAKONETA,OH,7,6
3.9016E+11,ACHIEVEPOINT CAREER ACADEMY - CINCINNATI,CINCINNATI,OH,9,7
3.90452E+11,ADA HIGH SCHOOL,ADA,OH,42,40
3.90495E+11,ADENA HIGH SCHOOL,FRANKFORT,OH,40,39
3904490F0008,AEROSPACE AND NATURAL SCIENCE ACADEMY OF TOLEDO,SWANTON,OH,6,6
3.90438E+11,AIKEN NEW TECH HIGH SCHOOL,CINCINNATI,OH,76,69
3.90435E+11,AKRON ALTERNATIVE ACADEMY,AKRON,OH,14,13
3.90435E+11,AKRON EARLY COLLEGE HIGH SCHOOL,AKRON,OH,85,84
3.90435E+11,AKRON STEM HIGH SCHOOL,AKRON,OH,49,49
3.90154E+11,ALBERT EINSTEIN ACADEMY FOR LETTERS ARTS AND SCIENCES-OHIO,WESTLAKE,OH,,
1064449,ALDERSGATE CHRISTIAN ACADEMY,CINCINNATI,OH,9,9
3.90459E+11,ALEXANDER JR. / SR. HIGH SCHOOL,ALBANY,OH,64,60
3.90458E+11,ALLEN EAST HIGH SCHOOL,HARROD,OH,53,52
3.90435E+11,ALLIANCE HIGH SCHOOL,ALLIANCE,OH,97,91
1056041,ALTER HIGH SCHOOL,KETTERING,OH,129,128
3.9002E+11,ALTERNATIVE EDUCATION ACADEMY,AKRON,OH,36,32
3.90468E+11,AMANDA-CLEARCREEK HIGH SCHOOL,AMANDA,OH,54,51
3.90473E+11,ANDERSON HIGH SCHOOL,CINCINNATI,OH,225,219
1063219,ANDREWS OSBORNE ACADEMY,WILLOUGHBY,OH,17,17
3.91E+11,ANNA HIGH SCHOOL,ANNA,OH,53,52
3.90466E+11,ANSONIA HIGH SCHOOL,ANSONIA,OH,29,29
3.90482E+11,ANTHONY WAYNE HIGH SCHOOL,WHITEHOUSE,OH,233,229
3.9049E+11,ANTWERP LOCAL HIGH SCHOOL,ANTWERP,OH,47,46
3.90508E+11,APOLLO CAREER CENTER,LIMA,OH,16,16
3.91E+11,ARCADIA HIGH SCHOOL,ARCADIA,OH,27,26
3.90466E+11,ARCANUM HIGH SCHOOL,ARCANUM,OH,47,47
1056653,ARCH BISHOP MOELLER HIGH SCHOOL,CINCINNATI,OH,152,149
1058774,ARCHBISHOP HOBAN HIGH SCHOOL,AKRON,OH,158,156
1056664,ARCHBISHOP MCNICHOLAS HIGH SCHOOL,CINCINNATI,OH,108,106
3.9047E+11,ARCHBOLD HIGH SCHOOL,ARCHBOLD,OH,52,50
3.90474E+11,ARLINGTON LOCAL HIGH SCHOOL,ARLINGTON,OH,23,23
3.90022E+11,ARTS & COLLEGE PREPARATORY ACADEMY,COLUMBUS,OH,64,59
3.90435E+11,ASHLAND HIGH SCHOOL,ASHLAND,OH,130,125
3.9062E+11,ASHLAND-W HOLMES CAREER CENTER,ASHLAND,OH,18,18
3.90508E+11,ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,JEFFERSON,OH,14,11
3.90435E+11,ATHENS HIGH SCHOOL,THE PLAINS,OH,124,119
3.90492E+11,AURORA HIGH SCHOOL,AURORA,OH,203,203
3.90481E+11,AVON HIGH SCHOOL,AVON,OH,313,308
3.90481E+11,AVON LAKE HIGH SCHOOL,AVON LAKE,OH,252,249
3.90467E+11,AYERSVILLE HIGH SCHOOL,DEFIANCE,OH,37,35
3.90502E+11,BADGER HIGH SCHOOL,KINSMAN,OH,22,21
3.90435E+11,BARBERTON HIGH SCHOOL,BARBERTON,OH,116,107
3.90438E+11,BARD EARLY COLLEGE CLEVELAND,CLEVELAND,OH,62,58
3.90452E+11,BARNESVILLE HIGH SCHOOL,BARNESVILLE,OH,50,50
3.90463E+11,BATAVIA HIGH SCHOOL,BATAVIA,OH,85,82
3.90458E+11,BATH HIGH SCHOOL,LIMA,OH,72,65
3.90435E+11,BAY HIGH SCHOOL,BAY VILLAGE,OH,168,162
3.90436E+11,BEACHWOOD HIGH SCHOOL,BEACHWOOD,OH,108,107
3.90487E+11,BEALLSVILLE HIGH SCHOOL,BEALLSVILLE,OH,6,6
A0300001,BEATRICE STONE YAVNE HIGH SCHOOL,BEACHWOOD,OH,8,8
2162773,BEAUMONT SCHOOL,CLEVELAND HEIGHTS,OH,66,65
3.90464E+11,BEAVER LOCAL HIGH SCHOOL,LISBON,OH,71,69
3.90472E+11,BEAVERCREEK HIGH SCHOOL,BEAVERCREEK,OH,405,399
3.91002E+11,BEDFORD HIGH SCHOOL,BEDFORD,OH,132,125
3.90438E+11,BEECHCROFT HIGH SCHOOL,COLUMBUS,OH,77,68
3.90436E+11,BELLAIRE HIGH SCHOOL,BELLAIRE,OH,46,44
3.90473E+11,BELLBROOK HIGH SCHOOL,BELLBROOK,OH,168,168
3.90436E+11,BELLEFONTAINE HIGH SCHOOL,BELLEFONTAINE,OH,68,66
3.90436E+11,BELLEVUE HIGH SCHOOL,BELLEVUE,OH,78,74
3.90438E+11,BELMONT HIGH SCHOOL,DAYTON,OH,73,69
3.90436E+11,BELPRE HIGH SCHOOL,BELPRE,OH,40,40
1058399,BENEDICTINE HIGH SCHOOL,CLEVELAND,OH,56,53
3.90481E+11,BENJAMIN LOGAN HIGH SCHOOL,BELLEFONTAINE,OH,71,71
3.90436E+11,BEREA-MIDPARK HIGH SCHOOL,BEREA,OH,277,268
3.90472E+11,BERKSHIRE HIGH SCHOOL,BURTON,OH,48,47
3.90469E+11,BERNE UNION HIGH SCHOOL,SUGAR GROVE,OH,36,36
3.90486E+11,BETHEL HIGH SCHOOL,TIPP CITY,OH,76,73
3.90463E+11,BETHEL TATE HIGH SCHOOL,BETHEL,OH,47,47
3.90436E+11,BEXLEY HIGH SCHOOL,BEXLEY,OH,142,141
3.90467E+11,BIG WALNUT HIGH SCHOOL,SUNBURY,OH,196,195
3.90151E+11,BIO-MED SCIENCE ACADEMY STEM SCHOOL,ROOTSTOWN,OH,51,50
1056085,BISHOP FENWICK HIGH SCHOOL,FRANKLIN,OH,98,98
1060127,BISHOP HARTLEY HIGH SCHOOL,COLUMBUS,OH,160,158
A0108602,BISHOP READY HIGH SCHOOL,COLUMBUS,OH,81,76
1059869,BISHOP ROSECRANS HIGH SCHOOL,ZANESVILLE,OH,20,20
1060105,BISHOP WATTERSON HIGH SCHOOL,COLUMBUS,OH,197,193
3.90018E+11,BLACK RIVER CAREER PREP HIGH SCHOOL,ELYRIA,OH,11,9
3.90485E+11,BLACK RIVER HIGH SCHOOL,SULLIVAN,OH,47,46
3.90464E+11,BLANCHESTER HIGH SCHOOL,BLANCHESTER,OH,57,53
3.90469E+11,BLOOM-CARROLL HIGH SCHOOL,CARROLL,OH,112,109
3.90501E+11,BLOOMFIELD HIGH SCHOOL,NORTH BLOOMFIELD,OH,9,9
3.90452E+11,BLUFFTON HIGH SCHOOL,BLUFFTON,OH,54,53
3.90483E+11,BOARDMAN HIGH SCHOOL,YOUNGSTOWN,OH,231,223
3.90498E+11,BOTKINS HIGH SCHOOL,BOTKINS,OH,36,36
3.90436E+11,BOWLING GREEN HIGH SCHOOL,BOWLING GREEN,OH,154,152
3.90449E+11,BOWSHER HIGH SCHOOL,TOLEDO,OH,95,80
3.90452E+11,BRADFORD HIGH SCHOOL,BRADFORD,OH,18,17
3.90436E+11,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,BROADVIEW HEIGHTS,OH,237,233
3.90438E+11,BRIGGS HIGH SCHOOL,COLUMBUS,OH,93,89
3.90501E+11,BRISTOL HIGH SCHOOL,BRISTOLVILLE,OH,28,27
3.90501E+11,BROOKFIELD HIGH SCHOOL,BROOKFIELD,OH,41,39
3.90437E+11,BROOKLYN HIGH SCHOOL,BROOKLYN,OH,74,71
3.90448E+11,BROOKSIDE HIGH SCHOOL,SHEFFIELD VILLAGE,OH,83,81
3.90487E+11,BROOKVILLE HIGH SCHOOL,BROOKVILLE,OH,69,66
3.90437E+11,BRUNSWICK HIGH SCHOOL,BRUNSWICK,OH,359,349
3.90448E+11,BRUSH HIGH SCHOOL,LYNDHURST,OH,162,150
3.90437E+11,BRYAN MIDDLE SCHOOL/HIGH SCHOOL,BRYAN,OH,86,82
3.90435E+11,BUCHTEL COMMUNITY LEARNING CENTER,AKRON,OH,66,57
3.90517E+11,BUCKEYE CAREER CENTER,NEW PHILADELPHIA,OH,12,11
3.90465E+11,BUCKEYE CENTRAL HIGH SCHOOL,ATTICA,OH,38,38
3.90162E+11,BUCKEYE COMMUNITY SCHOOL,ONTARIO,OH,10,8
3.90485E+11,BUCKEYE HIGH SCHOOL,MEDINA,OH,110,106
3.90621E+11,BUCKEYE HILLS CAREER CENTER,RIO GRANDE,OH,,
3.90478E+11,BUCKEYE LOCAL HIGH SCHOOL,RAYLAND,OH,47,45
3.90053E+11,BUCKEYE ON-LINE SCHOOL FOR SUCCESS,EAST LIVERPOOL,OH,7,7
3.90697E+11,BUCKEYE TRAIL HIGH SCHOOL,LORE CITY,OH,46,44
3.90468E+11,BUCKEYE VALLEY LOCAL HIGH SCHOOL,DELAWARE,OH,91,83
3.90437E+11,BUCYRUS SECONDARY SCHOOL,BUCYRUS,OH,36,35
3.9045E+11,BUTLER HIGH SCHOOL,VANDALIA,OH,162,153
3.90509E+11,BUTLER TECH BIOSCIENCE CENTER,WEST CHESTER,OH,26,26
3.90509E+11,BUTLER TECH NATURAL SCIENCE CENTER,MONROE,OH,7,7
3.90509E+11,BUTLER TECH SCHOOL OF THE ARTS,FAIRFIELD,OH,18,14
3.90453E+11,CALDWELL HIGH SCHOOL,CALDWELL,OH,29,27
2049838,CALVARY CHRISTIAN SCHOOL,BELLEFONTAINE,OH,9,9
1061313,CALVERT CATHOLIC SCHOOL,TIFFIN,OH,8,8
1061302,CALVERT HIGH SCHOOL,TIFFIN,OH,15,15
