School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
01914636,COLUMBUS CHRISTIAN ACADEMY,WHITEVILLE,NC, 8, 7,2023/2024,12/31/23
A1903290,COMBINE ACADEMY,LINCOLNTON,NC, 19, 19,2023/2024,12/31/23
37FN00502,COMMISSION LEADERSHIP ACADEMY,YOUNGSVILLE,NC,<5,<5,2023/2024,12/31/23
370038203336,COMMONWEALTH HIGH,CHARLOTTE,NC, 28, 22,2023/2024,12/31/23
A0302373,COMMUNITY BAPTIST SCHOOL,REIDSVILLE,NC, 10, 10,2023/2024,12/31/23
37FN00034,COMMUNITY CHRISTIAN ACADEMY,BESSEMER CITY,NC, 8, 7,2023/2024,12/31/23
A0108168,COMMUNITY CHRISTIAN SCHOOL,WILSON,NC, 10, 10,2023/2024,12/31/23
370045002203,COMMUNITY HIGH SCHOOL,SWANNANOA,NC, 16, 9,2023/2024,12/31/23
370013502736,COMMUNITY SCHOOL OF DAVIDSON,DAVIDSON,NC, 107, 105,2023/2024,12/31/23
370053000378,CONCORD HIGH,CONCORD,NC, 122, 113,2023/2024,12/31/23
370237003225,CORINTH HOLDERS HIGH,WENDELL,NC, 354, 335,2023/2024,12/31/23
370032803255,CORNERSTONE CHARTER ACADEMY-CFA,GREENSBORO,NC, 75, 73,2023/2024,12/31/23
370032703258,CORVIAN COMMUNITY SCHOOL,CHARLOTTE,NC, 79, 72,2023/2024,12/31/23
A9903330,COVENANT CLASSICAL SCHOOL,CONCORD,NC, 9, 8,2023/2024,12/31/23
A9103964,COVENANT DAY SCHOOL,MATTHEWS,NC, 57, 57,2023/2024,12/31/23
370053003083,COX MILL HIGH SCHOOL,CONCORD,NC, 348, 332,2023/2024,12/31/23
01614621,CRAMERTON CHRISTIAN ACADEMY,CRAMERTON,NC, 13, 13,2023/2024,12/31/23
370331002843,CRAVEN EARLY COLLEGE HIGH,NEW BERN,NC, 16, 16,2023/2024,12/31/23
370331003588,CRAVEN VIRTUAL ACADEMY,NEW BERN,NC, 5, 5,2023/2024,12/31/23
01012718,CRESSET CHRISTIAN ACADEMY,DURHAM,NC, 6, 6,2023/2024,12/31/23
370090000340,CREST HIGH,SHELBY,NC, 159, 145,2023/2024,12/31/23
370063002369,CROATAN HIGH,NEWPORT,NC, 163, 158,2023/2024,12/31/23
370001102756,CROSS CREEK EARLY COLLEGE,FAYETTEVILLE,NC, 47, 46,2023/2024,12/31/23
370231003087,CROSSROADS ARTS SCIENCES EARLY COLLEGE,STATESVILLE,NC, 37, 36,2023/2024,12/31/23
A0701752,CROSSROADS CHRISTIAN SCHOOL,HENDERSON,NC, 13, 13,2023/2024,12/31/23
370472003402,CROSSROADS FLEX,CARY,NC, 30, 30,2023/2024,12/31/23
370216003107,CS BROWN HIGH - STEM PROGRAM,WINTON,NC, 30, 30,2023/2024,12/31/23
370001103539,CUMBERLAND ACADEMY 6-12 VIRTUAL SCHOOL,FAYETTEVILLE,NC, 44, 40,2023/2024,12/31/23
370001103228,CUMBERLAND INTERNATIONAL EARLY COLLEGE,FAYETTEVILLE,NC, 52, 51,2023/2024,12/31/23
370001102757,CUMBERLAND POLYTECHNIC,FAYETTEVILLE,NC, 50, 49,2023/2024,12/31/23
370108000449,CURRITUCK COUNTY HIGH,BARCO,NC, 121, 113,2023/2024,12/31/23
370462003093,CUTHBERTSON HIGH,WAXHAW,NC, 362, 348,2023/2024,12/31/23
370001201495,D H CONLEY HIGH,GREENVILLE,NC, 290, 277,2023/2024,12/31/23
370399002306,DALTON MCMICHAEL HIGH,MAYODAN,NC, 101, 91,2023/2024,12/31/23
370114000462,DAVIDSON COUNTY HIGH SCHOOL,LEXINGTON,NC, 32, 23,2023/2024,12/31/23
A0108105,DAVIDSON DAY SCHOOL,DAVIDSON,NC, 20, 19,2023/2024,12/31/23
370114002759,DAVIDSON EARLY COLLEGE,LEXINGTON,NC, 27, 26,2023/2024,12/31/23
370453002351,DAVIDSON RIVER SCHOOL,BREVARD,NC, 7, 7,2023/2024,12/31/23
370117002827,DAVIE COUNTY EARLY COLLEGE HIGH,MOCKSVILLE,NC, 23, 22,2023/2024,12/31/23
370117000486,DAVIE COUNTY HIGH,MOCKSVILLE,NC, 270, 250,2023/2024,12/31/23
370336002754,DISCOVERY HIGH SCHOOL,NEWTON,NC, 47, 46,2023/2024,12/31/23
370345001421,DIXON HIGH,HOLLY RIDGE,NC, 122, 115,2023/2024,12/31/23
370001100400,DOUGLAS BYRD HIGH,FAYETTEVILLE,NC, 112, 101,2023/2024,12/31/23
370120003154,DUPLIN EARLY COLLEGE HIGH,KENANSVILLE,NC, 27, 26,2023/2024,12/31/23
A9503123,DURHAM ACADEMY,DURHAM,NC, 56, 56,2023/2024,12/31/23
370126002920,DURHAM SCHOOL OF TECHNOLOGY,DURHAM,NC, 44, 40,2023/2024,12/31/23
370126001547,DURHAM SCHOOL OF THE ARTS,DURHAM,NC, 214, 206,2023/2024,12/31/23
370126003085,DURHAM'S PERFORMANCE LEARNING CENTER,DURHAM,NC, 24, 19,2023/2024,12/31/23
370001102124,E E SMITH HIGH,FAYETTEVILLE,NC, 129, 123,2023/2024,12/31/23
370045002661,EARLY COLLEGE,ASHEVILLE,NC, 30, 28,2023/2024,12/31/23
370192002629,EARLY COLLEGE AT GUILFORD,GREENSBORO,NC, 45, 45,2023/2024,12/31/23
370331003127,EARLY COLLEGE EAST HIGH,HAVELOCK,NC, 15, 15,2023/2024,12/31/23
370150003038,EARLY COLLEGE OF FORSYTH CO,WINSTON-SALEM,NC, 61, 57,2023/2024,12/31/23
370039000116,EAST BLADEN HIGH,ELIZABETHTOWN,NC, 73, 61,2023/2024,12/31/23
370048000174,EAST BURKE HIGH,CONNELLY SPRINGS,NC, 108, 101,2023/2024,12/31/23
370063000253,EAST CARTERET HIGH,BEAUFORT,NC, 85, 79,2023/2024,12/31/23
370072001942,EAST CHAPEL HILL HIGH,CHAPEL HILL,NC, 259, 251,2023/2024,12/31/23
370096000145,EAST COLUMBUS JUNIOR-SENIOR HIGH,LAKE WACCAMAW,NC, 62, 58,2023/2024,12/31/23
370114000467,EAST DAVIDSON HIGH,THOMASVILLE,NC, 116, 110,2023/2024,12/31/23
370120000497,EAST DUPLIN HIGH,BEULAVILLE,NC, 129, 120,2023/2024,12/31/23
370150000600,EAST FORSYTH HIGH,KERNERSVILLE,NC, 276, 257,2023/2024,12/31/23
370162000681,EAST GASTON HIGH,MT HOLLY,NC, 121, 114,2023/2024,12/31/23
370210000915,EAST HENDERSON HIGH,EAST FLAT ROCK,NC, 129, 118,2023/2024,12/31/23
370268001110,EAST LINCOLN HIGH,DENVER,NC, 167, 156,2023/2024,12/31/23
370297001214,EAST MECKLENBURG HIGH SCHOOL,CHARLOTTE,NC, 318, 295,2023/2024,12/31/23
370306001307,EAST MONTGOMERY HIGH,BISCOE,NC,<5,<5,2023/2024,12/31/23
370405001616,EAST ROWAN HIGH,SALISBURY,NC, 147, 138,2023/2024,12/31/23
370408001640,EAST RUTHERFORD HIGH SCHOOL,FOREST CITY,NC, 99, 96,2023/2024,12/31/23
370441001748,EAST SURRY HIGH,PILOT MOUNTAIN,NC, 96, 92,2023/2024,12/31/23
370007002416,EAST WAKE ACADEMY,ZEBULON,NC, 58, 56,2023/2024,12/31/23
370472001855,EAST WAKE HIGH,WENDELL,NC, 221, 203,2023/2024,12/31/23
370495001974,EAST WILKES HIGH SCHOOL,RONDA,NC, 78, 75,2023/2024,12/31/23
370003000006,EASTERN ALAMANCE HIGH,MEBANE,NC, 163, 152,2023/2024,12/31/23
370192000821,EASTERN GUILFORD HIGH,GIBSONVILLE,NC, 193, 175,2023/2024,12/31/23
370378001519,EASTERN RANDOLPH HIGH SCHOOL,RAMSEUR,NC, 90, 87,2023/2024,12/31/23
370488001950,EASTERN WAYNE HIGH,GOLDSBORO,NC, 121, 113,2023/2024,12/31/23
370132002762,EDGECOMBE EARLY COLLEGE HIGH,TARBORO,NC, 29, 29,2023/2024,12/31/23
370354003426,ELIZABETH CITY PASQUOTANK EARLY COLLEGE,ELIZABETH CITY,NC, 12, 12,2023/2024,12/31/23
370138000562,ELKIN HIGH,ELKIN,NC, 66, 62,2023/2024,12/31/23
37FN00080,EMERALD SCHOOL OF EXCELLENCE,CHARLOTTE,NC, 7, 7,2023/2024,12/31/23
02162376,EMERSON WALDORF SCHOOL,CHAPEL HILL,NC, 11, 10,2023/2024,12/31/23
370333001373,EMSLEY A LANEY HIGH,WILMINGTON,NC, 327, 315,2023/2024,12/31/23
370045000147,ENKA HIGH,CANDLER,NC, 137, 128,2023/2024,12/31/23
370472002055,ENLOE HIGH,RALEIGH,NC, 425, 414,2023/2024,12/31/23
370003502340,ENO RIVER ACADEMY,HILLSBOROUGH,NC, 49, 43,2023/2024,12/31/23
370045000143,ERWIN HIGH,ASHEVILLE,NC, 139, 126,2023/2024,12/31/23
370333002595,EUGENE ASHLEY HIGH,WILMINGTON,NC, 256, 241,2023/2024,12/31/23
370393002232,FAIRMONT HIGH,FAIRMONT,NC, 107, 104,2023/2024,12/31/23
01011758,FAITH CHRISTIAN ACADEMY,GOLDSBORO,NC, 6, 6,2023/2024,12/31/23
A0302384,FAITH CHRISTIAN SCHOOL,ROCKY MOUNT,NC, 33, 32,2023/2024,12/31/23
01011769,FAITH CHRISTIAN SCHOOL,RAMSEUR,NC, 8, 8,2023/2024,12/31/23
A1302174,FALCON CHRISTIAN ACADEMY,FALCON,NC, 6, 5,2023/2024,12/31/23
370033603304,FALLS LAKE ACADEMY,CREEDMOOR,NC, 44, 43,2023/2024,12/31/23
370001201497,FARMVILLE CENTRAL HIGH,FARMVILLE,NC, 136, 125,2023/2024,12/31/23
A9103987,FAYETTEVILLE CHRISTIAN SCHOOL,FAYETTEVILLE,NC, 36, 35,2023/2024,12/31/23
37FN00153,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,FAYETTEVILLE,NC, 5, 5,2023/2024,12/31/23
A0108233,FELLOWSHIP CHRISTIAN ACADEMY,JACKSONVILLE,NC, 5, 5,2023/2024,12/31/23
370502001998,FIKE HIGH,WILSON,NC, 165, 156,2023/2024,12/31/23
370111002724,FIRST FLIGHT HIGH SCHOOL,KILL DEVIL HILLS,NC, 170, 166,2023/2024,12/31/23
01013744,FLETCHER ACADEMY,FLETCHER,NC, 27, 26,2023/2024,12/31/23
370294003353,FOOTHILLS COMMUNITY SCHOOL,MARION,NC, 5,<5,2023/2024,12/31/23
370504002018,FORBUSH HIGH,EAST BEND,NC, 101, 96,2023/2024,12/31/23
370462001792,FOREST HILLS HIGH,MARSHVILLE,NC, 104, 94,2023/2024,12/31/23
370162002384,FORESTVIEW HIGH,GASTONIA,NC, 146, 132,2023/2024,12/31/23
01011725,FORSYTH COUNTRY DAY SCHOOL,WINSTON-SALEM,NC, 44, 42,2023/2024,12/31/23
37FN00492,FORSYTH TECHNICAL COMMUNITY COLLEGE ADULT HIGH SCH,WINSTON-SALEM,NC, 8, 8,2023/2024,12/31/23
370006902415,FRANKLIN ACADEMY,WAKE FOREST,NC, 81, 78,2023/2024,12/31/23
370153003101,FRANKLIN COUNTY EARLY COLLEGE,LOUISBURG,NC, 32, 31,2023/2024,12/31/23
370276001138,FRANKLIN HIGH,FRANKLIN,NC, 122, 116,2023/2024,12/31/23
370153000661,FRANKLINTON HIGH,FRANKLINTON,NC, 165, 155,2023/2024,12/31/23
370069000282,FRED T FOARD HIGH,NEWTON,NC, 134, 123,2023/2024,12/31/23
A1101773,FREEDOM CHRISTIAN ACADEMY,FAYETTEVILLE,NC, 18, 17,2023/2024,12/31/23
370048000176,FREEDOM HIGH,MORGANTON,NC, 170, 159,2023/2024,12/31/23
01011882,FRIENDSHIP CHRISTIAN SCHOOL,RALEIGH,NC, 21, 20,2023/2024,12/31/23
370472001861,FUQUAY-VARINA HIGH,FUQUAY-VARINA,NC, 419, 392,2023/2024,12/31/23
37FN00358,FUSION ACADEMY RALEIGH,RALEIGH,NC, 9, 9,2023/2024,12/31/23
370297003245,GARINGER HIGH SCHOOL,CHARLOTTE,NC, 165, 144,2023/2024,12/31/23
370472001863,GARNER HIGH,GARNER,NC, 246, 220,2023/2024,12/31/23
A9300706,GASTON CHRISTIAN SCHOOL,GASTONIA,NC, 36, 33,2023/2024,12/31/23
01011099,GASTON DAY SCHOOL,GASTONIA,NC, 29, 29,2023/2024,12/31/23
370162003217,GASTON EARLY COLLEGE HIGH SCHOOL,DALLAS,NC, 25, 23,2023/2024,12/31/23
370162003433,GASTON VIRTUAL ACADEMY,GASTONIA,NC,<5,<5,2023/2024,12/31/23
370162003433,GASTON VIRTUAL ACADEMY,CRAMERTON,NC, 18, 17,2023/2024,12/31/23
370168000720,GATES COUNTY SENIOR HIGH,GATESVILLE,NC, 64, 60,2023/2024,12/31/23
370192002584,GC MIDDLE COLLEGE HIGH,GREENSBORO,NC, 43, 41,2023/2024,12/31/23
37FN00262,GET REAL PROGRAM,LEXINGTON,NC,<5,<5,2023/2024,12/31/23
370040703397,GIRLS LEADERSHIP ACADEMY OF WILMINGTON,WILMINGTON,NC, 45, 45,2023/2024,12/31/23
370488000502,GOLDSBORO HIGH,GOLDSBORO,NC, 48, 38,2023/2024,12/31/23
A9303396,GOSPEL LIGHT CHRISTIAN SCHOOL,WALKERTOWN,NC, 14, 13,2023/2024,12/31/23
A1101778,GRACE ACADEMY,MATTHEWS,NC, 7, 7,2023/2024,12/31/23
A1101780,GRACE CHRISTIAN ACADEMY,KINGS MOUNTAIN,NC, 5, 5,2023/2024,12/31/23
A9104053,GRACE CHRISTIAN SCHOOL,RALEIGH,NC, 32, 32,2023/2024,12/31/23
01011918,GRACE CHRISTIAN SCHOOL,SANFORD,NC, 34, 32,2023/2024,12/31/23
370003000009,GRAHAM HIGH,GRAHAM,NC, 119, 115,2023/2024,12/31/23
01914614,GRAMERCY CHRISTIAN SCHOOL,NEWPORT,NC, 16, 16,2023/2024,12/31/23
370180003483,GRANVILLE ACADEMY,OXFORD,NC, 16, 15,2023/2024,12/31/23
370180002829,GRANVILLE CENTRAL HIGH,STEM,NC, 90, 84,2023/2024,12/31/23
370180003142,GRANVILLE EARLY COLLEGE HIGH,CREEDMOOR,NC, 42, 42,2023/2024,12/31/23
370012802613,GRAY STONE DAY,MISENHEIMER,NC, 75, 72,2023/2024,12/31/23
370001102663,GRAY'S CREEK HIGH,HOPE MILLS,NC, 239, 224,2023/2024,12/31/23
37FN00172,GREATER VISION ACADEMY,GIBSONVILLE,NC, 10, 9,2023/2024,12/31/23
370472002489,GREEN HOPE HIGH,CARY,NC, 376, 358,2023/2024,12/31/23
370472003495,GREEN LEVEL HIGH,CARY,NC, 376, 364,2023/2024,12/31/23
370183000750,GREENE CENTRAL HIGH,SNOW HILL,NC, 100, 90,2023/2024,12/31/23
370183002860,GREENE EARLY COLLEGE HIGH,SNOW HILL,NC, 25, 23,2023/2024,12/31/23
01011587,GREENFIELD SCHOOL,WILSON,NC, 32, 31,2023/2024,12/31/23
01011667,GREENSBORO DAY SCHOOL,GREENSBORO,NC, 40, 39,2023/2024,12/31/23
01011962,GREENVILLE CHRISTIAN ACADEMY,GREENVILLE,NC, 11, 11,2023/2024,12/31/23
A1101781,GREYFRIARS CLASSICAL ACADEMY,MATTHEWS,NC,<5,<5,2023/2024,12/31/23
370192000774,GRIMSLEY HIGH,GREENSBORO,NC, 328, 318,2023/2024,12/31/23
370192002585,GTCC MIDDLE COLLEGE HIGH,JAMESTOWN,NC, 49, 48,2023/2024,12/31/23
01011554,HALIFAX ACADEMY,ROANOKE RAPIDS,NC, 21, 20,2023/2024,12/31/23
370195003512,HALIFAX COUNTY EARLY COLLEGE HIGH,WELDON,NC, 27, 26,2023/2024,12/31/23
370011502562,HALIWA-SAPONI TRIBAL SCHOOL,HOLLISTER,NC, 8, 5,2023/2024,12/31/23
370048001005,HALLYBURTON ACADEMY,DREXEL,NC, 10, 6,2023/2024,12/31/23
370297001221,HARDING UNIVERSITY HIGH SCHOOL,CHARLOTTE,NC, 146, 128,2023/2024,12/31/23
370201000884,HARNETT CENTRAL HIGH,ANGIER,NC, 189, 171,2023/2024,12/31/23
370201003443,HARNETT COUNTY EARLY COLLEGE,DUNN,NC, 12, 12,2023/2024,12/31/23
370297003313,HARPER MIDDLE COLLEGE HIGH,CHARLOTTE,NC, 54, 52,2023/2024,12/31/23
01011452,HARRELLS CHRISTIAN ACADEMY,HARRELLS,NC, 13, 12,2023/2024,12/31/23
370331000384,HAVELOCK HIGH,HAVELOCK,NC, 150, 138,2023/2024,12/31/23
370297002228,HAWTHORNE ACADEMY OF HEALTH SCIENCES,CHARLOTTE,NC, 76, 70,2023/2024,12/31/23
370087000333,HAYESVILLE HIGH,HAYESVILLE,NC, 53, 49,2023/2024,12/31/23
3702040F0009,HAYWOOD COMMUNITY LEARNING CENTER,WAYNESVILLE,NC, 6, 5,2023/2024,12/31/23
370204002873,HAYWOOD EARLY COLLEGE,CLYDE,NC, 21, 21,2023/2024,12/31/23
A9702563,HAYWORTH CHRISTIAN SCHOOL,HIGH POINT,NC,<5,<5,2023/2024,12/31/23
370357002646,HEIDE TRASK HIGH,ROCKY POINT,NC, 80, 72,2023/2024,12/31/23
370031903193,HENDERSON COLLEGIATE,HENDERSON,NC, 81, 73,2023/2024,12/31/23
370210001568,HENDERSON COUNTY CAREER ACADEMY,FLAT ROCK,NC, 15, 11,2023/2024,12/31/23
370210003139,HENDERSON COUNTY EARLY COLLEGE,FLAT ROCK,NC, 23, 23,2023/2024,12/31/23
370210000928,HENDERSONVILLE HIGH,HENDERSONVILLE,NC, 134, 127,2023/2024,12/31/23
A0108268,HERITAGE CHRISTIAN SCHOOL,HUDSON,NC, 5, 5,2023/2024,12/31/23
370472003226,HERITAGE HIGH,WAKE FOREST,NC, 327, 314,2023/2024,12/31/23
37FN00508,HERITAGE LEADERSHIP ACADEMY,RALEIGH,NC, 5, 5,2023/2024,12/31/23
370216003106,HERTFORD CO EARLY COLLEGE,AHOSKIE,NC, 30, 29,2023/2024,12/31/23
370216002208,HERTFORD COUNTY HIGH,AHOSKIE,NC, 67, 61,2023/2024,12/31/23
370058000231,HIBRITEN HIGH,LENOIR,NC, 107, 100,2023/2024,12/31/23
370219002108,HICKORY CAREER  ARTS MAGNET HIGH SCHOOL,HICKORY,NC, 36, 30,2023/2024,12/31/23
A0302398,HICKORY CHRISTIAN ACADEMY,HICKORY,NC, 28, 28,2023/2024,12/31/23
A9702567,HICKORY GROVE CHRISTIAN SCHOOL,CHARLOTTE,NC, 52, 49,2023/2024,12/31/23
370219000943,HICKORY HIGH,HICKORY,NC, 148, 131,2023/2024,12/31/23
370053002833,HICKORY RIDGE HIGH,HARRISBURG,NC, 350, 341,2023/2024,12/31/23
370192000956,HIGH POINT CENTRAL HIGH,HIGH POINT,NC, 161, 149,2023/2024,12/31/23
K9303466,HIGH POINT CHRISTIAN ACADEMY,HIGH POINT,NC, 32, 31,2023/2024,12/31/23
370162002521,HIGHLAND SCH OF TECHNOLOGY,GASTONIA,NC, 108, 106,2023/2024,12/31/23
370276001139,HIGHLANDS SCHOOL,HIGHLANDS,NC, 26, 25,2023/2024,12/31/23
370126000385,HILLSIDE HIGH,DURHAM,NC, 230, 212,2023/2024,12/31/23
AA890737,HILLTOP CHRISTIAN SCHOOL,FUQUAY-VARINA,NC, 22, 20,2023/2024,12/31/23
370078002626,HIWASSEE DAM HIGH,MURPHY,NC, 21, 20,2023/2024,12/31/23
370414001672,HOBBTON HIGH,NEWTON GROVE,NC, 63, 58,2023/2024,12/31/23
370225000968,HOKE COUNTY HIGH,RAEFORD,NC, 279, 254,2023/2024,12/31/23
370472002847,HOLLY SPRINGS HIGH,HOLLY SPRINGS,NC, 425, 405,2023/2024,12/31/23
370126003130,HOLTON CAREER AND RESOURCE CENTER,DURHAM,NC,<5,<5,2023/2024,12/31/23
A1390275,HOPE ACADEMY,CONCORD,NC, 5, 5,2023/2024,12/31/23
370297002593,HOPEWELL HIGH SCHOOL,HUNTERSVILLE,NC, 302, 286,2023/2024,12/31/23
370003000202,HUGH M CUMMINGS HIGH,BURLINGTON,NC, 131, 119,2023/2024,12/31/23
370162000691,HUNTER HUSS HIGH,GASTONIA,NC, 141, 124,2023/2024,12/31/23
370228003025,HYDE ACADEMY,SWANQUARTER,NC, 15, 14,2023/2024,12/31/23
370036903340,IC IMAGINE,ASHEVILLE,NC, 43, 40,2023/2024,12/31/23
370126003580,IGNITE ONLINE ACADEMY,DURHAM,NC, 15, 14,2023/2024,12/31/23
370297001229,INDEPENDENCE HIGH SCHOOL,CHARLOTTE,NC, 290, 264,2023/2024,12/31/23
370001203476,INNOVATION EARLY COLLEGE HIGH,GREENVILLE,NC, 39, 38,2023/2024,12/31/23
370033303305,INVEST COLLEGIATE TRANSFORM,CHARLOTTE,NC, 11, 11,2023/2024,12/31/23
A1502726,IRON ACADEMY,RALEIGH,NC, 8, 8,2023/2024,12/31/23
370333002888,ISAAC M BEAR EARLY COLLEGE HIGH SCHOOL,WILMINGTON,NC, 39, 38,2023/2024,12/31/23
370231003595,ISS VIRTUAL ACADEMY,STATESVILLE,NC, 6, 5,2023/2024,12/31/23
370126002726,J D CLEMENT EARLY COLLEGE HS,DURHAM,NC, 80, 77,2023/2024,12/31/23
370150002194,J F KENNEDY HIGH,WINSTON-SALEM,NC, 63, 52,2023/2024,12/31/23
370180000742,J. F. WEBB HIGH,OXFORD,NC, 67, 59,2023/2024,12/31/23
370001102512,JACK BRITT HIGH,FAYETTEVILLE,NC, 331, 314,2023/2024,12/31/23
370234003111,JACKSON CO EARLY COLLEGE,SYLVA,NC, 16, 16,2023/2024,12/31/23
370234002467,JACKSON COMMUNITY SCHOOL,SYLVA,NC, 11, 9,2023/2024,12/31/23
370345001423,JACKSONVILLE HIGH,JACKSONVILLE,NC, 182, 164,2023/2024,12/31/23
370192000768,JAMES B DUDLEY HIGH,GREENSBORO,NC, 230, 201,2023/2024,12/31/23
370502002000,JAMES HUNT HIGH,WILSON,NC, 157, 150,2023/2024,12/31/23
370120000498,JAMES KENAN HIGH,WARSAW,NC, 101, 91,2023/2024,12/31/23
370053002570,JAY M ROBINSON HIGH,CONCORD,NC, 143, 133,2023/2024,12/31/23
370237003583,JCPS VIRTUAL ACADEMY,SMITHFIELD,NC, 29, 27,2023/2024,12/31/23
370180002769,JF WEBB HS OF HEALTH AND LIFE SCIENCES,OXFORD,NC, 10, 9,2023/2024,12/31/23
370048002836,JIMMY C DRAUGHN HIGH SCHOOL,VALDESE,NC, 97, 92,2023/2024,12/31/23
370084000330,JOHN A HOLMES HIGH,EDENTON,NC, 71, 63,2023/2024,12/31/23
370399001072,JOHN M MOREHEAD HIGH,EDEN,NC, 81, 73,2023/2024,12/31/23
370333001379,JOHN T HOGGARD HIGH,WILMINGTON,NC, 323, 306,2023/2024,12/31/23
370237003116,JOHNSTON CO EARLY COLLEGE ACADEMY,SMITHFIELD,NC, 34, 31,2023/2024,12/31/23
370237003408,JOHNSTON COUNTY SCHOOLS CAREER TECHNICAL,SMITHFIELD,NC, 29, 27,2023/2024,12/31/23
370240001035,JONES SENIOR HIGH,TRENTON,NC, 39, 36,2023/2024,12/31/23
370075000311,JORDAN MATTHEWS HIGH,SILER CITY,NC, 150, 140,2023/2024,12/31/23
370297002326,JULIUS L. CHAMBERS HIGH SCHOOL,CHARLOTTE,NC, 301, 260,2023/2024,12/31/23
370001202142,JUNIUS H ROSE HIGH,GREENVILLE,NC, 222, 211,2023/2024,12/31/23
370192002989,KEARNS ACADEMY,HIGH POINT,NC, 23, 23,2023/2024,12/31/23
01011532,KERR-VANCE ACADEMY,HENDERSON,NC, 5, 5,2023/2024,12/31/23
370090002714,KINGS MOUNTAIN HIGH,KINGS MOUNTAIN,NC, 173, 159,2023/2024,12/31/23
370261000585,KINSTON HIGH,KINSTON,NC, 104, 99,2023/2024,12/31/23
370012302597,KIPP GASTON COLLEGE PREPARATORY,GASTON,NC, 68, 66,2023/2024,12/31/23
370472002745,KNIGHTDALE HIGH,KNIGHTDALE,NC, 284, 258,2023/2024,12/31/23
370031803187,LAKE LURE CLASSICAL ACADEMY,LAKE LURE,NC, 17, 16,2023/2024,12/31/23
370006402399,LAKE NORMAN CHARTER,HUNTERSVILLE,NC, 157, 155,2023/2024,12/31/23
A0902505,LAKE NORMAN CHRISTIAN SCHOOL,DAVIDSON,NC, 16, 15,2023/2024,12/31/23
370231002633,LAKE NORMAN HIGH,MOORESVILLE,NC, 326, 317,2023/2024,12/31/23
370414001674,LAKEWOOD HIGH,SALEMBURG,NC, 76, 74,2023/2024,12/31/23
37FP00000002,LANGTREE CHARTER ACADEMY UPPER SCHOOL,MOORESVILLE,NC, 56, 54,2023/2024,12/31/23
01012106,LAWRENCE ACADEMY,MERRY HILL,NC, 10, 10,2023/2024,12/31/23
370114000471,LEDFORD SENIOR HIGH,THOMASVILLE,NC, 150, 147,2023/2024,12/31/23
A9702575,LEE CHRISTIAN SCHOOL,SANFORD,NC, 10, 10,2023/2024,12/31/23
370256001080,LEE COUNTY HIGH,SANFORD,NC, 202, 181,2023/2024,12/31/23
370256002868,LEE EARLY COLLEGE,SANFORD,NC, 48, 48,2023/2024,12/31/23
37FN00301,LEE PARK PREPARATORY SCHOOL,MONROE,NC, 11, 10,2023/2024,12/31/23
370472000944,LEESVILLE ROAD HIGH,RALEIGH,NC, 466, 453,2023/2024,12/31/23
630002100044,LEJEUNE HIGH SCHOOL,CAMP LEJEUNE,NC, 50, 48,2023/2024,12/31/23
370261002831,LENOIR COUNTY EARLY COLLEGE HIGH,KINSTON,NC, 26, 26,2023/2024,12/31/23
370297003318,LEVINE MIDDLE COLLEGE HIGH SCH,MATTHEWS,NC, 66, 65,2023/2024,12/31/23
370264001102,LEXINGTON SENIOR HIGH SCHOOL,LEXINGTON,NC, 113, 100,2023/2024,12/31/23
A1502732,LIBERTY CHRISTIAN ACADEMY,RICHLANDS,NC, 15, 14,2023/2024,12/31/23
A0108345,LIBERTY CHRISTIAN ACADEMY,FAYETTEVILLE,NC, 6, 6,2023/2024,12/31/23
A0302403,LIBERTY CHRISTIAN SCHOOL,DURHAM,NC, 12, 12,2023/2024,12/31/23
A1302191,LIBERTY PREPARATORY CHRISTIAN ACADEMY,MOORESVILLE,NC, 17, 17,2023/2024,12/31/23
A1302192,LIFESPRING ACADEMY,CLAYTON,NC, 7, 7,2023/2024,12/31/23
370006202393,LINCOLN CHARTER SCHOOL,DENVER,NC, 122, 117,2023/2024,12/31/23
370268001114,LINCOLNTON HIGH,LINCOLNTON,NC, 131, 124,2023/2024,12/31/23
370033703282,LONGLEAF SCHOOL OF THE ARTS,RALEIGH,NC, 54, 53,2023/2024,12/31/23
370153000658,LOUISBURG MAGNET HIGH,LOUISBURG,NC, 64, 59,2023/2024,12/31/23
370192000830,LUCY RAGSDALE HIGH,JAMESTOWN,NC, 224, 204,2023/2024,12/31/23
370393002237,LUMBERTON SENIOR HIGH,LUMBERTON,NC, 256, 233,2023/2024,12/31/23
A9104042,LWCS,JACKSONVILLE,NC, 10, 10,2023/2024,12/31/23
370276002901,MACON EARLY COLLEGE HIGH SCHOOL,FRANKLIN,NC, 9, 8,2023/2024,12/31/23
370282003145,MADISON EARLY COLLEGE HIGH,MARS HILL,NC, 24, 20,2023/2024,12/31/23
370282001153,MADISON HIGH SCHOOL,MARSHALL,NC, 60, 56,2023/2024,12/31/23
370069000285,MAIDEN HIGH,MAIDEN,NC, 129, 119,2023/2024,12/31/23
370297002811,MALLARD CREEK HIGH SCHOOL,CHARLOTTE,NC, 405, 380,2023/2024,12/31/23
370111000457,MANTEO HIGH SCHOOL,MANTEO,NC, 117, 109,2023/2024,12/31/23
