School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
3.90479E+11,FAIRLAND HIGH SCHOOL,PROCTORVILLE,OH,78,77,2023/2024,10/31/23
3.90498E+11,FAIRLAWN HIGH SCHOOL,SIDNEY,OH,13,11,2023/2024,10/31/23
3.90498E+11,FAIRLESS HIGH SCHOOL,NAVARRE,OH,48,44,2023/2024,10/31/23
3.90454E+11,FAIRPORT HARDING HIGH SCHOOL,FAIRPORT HARBOR,OH,25,22,2023/2024,10/31/23
3.90467E+11,FAIRVIEW HIGH SCHOOL,SHERWOOD,OH,37,36,2023/2024,10/31/23
3.9044E+11,FAIRVIEW HIGH SCHOOL,FAIRVIEW PARK,OH,91,90,2023/2024,10/31/23
01614723,FAYETTE CHRISTIAN SCHOOL,WASHINGTON COURT HOUSE,OH,<5,<5,2023/2024,10/31/23
3.90471E+11,FAYETTE JR/SR HIGH SCHOOL,FAYETTE,OH,6,6,2023/2024,10/31/23
3.9046E+11,FAYETTEVILLE-PERRY HIGH SCHOOL,FAYETTEVILLE,OH,27,27,2023/2024,10/31/23
3.90459E+11,FEDERAL HOCKING HIGH SCHOOL,STEWART,OH,34,33,2023/2024,10/31/23
3.90463E+11,FELICITY-FRANKLIN LOCAL  HIGH SCHOOL,FELICITY,OH,23,21,2023/2024,10/31/23
3.90492E+11,FIELD HIGH SCHOOL,MOGADORE,OH,73,72,2023/2024,10/31/23
3.90053E+11,FINDLAY DIGITAL ACADEMY,FINDLAY,OH,13,9,2023/2024,10/31/23
3.91E+11,FINDLAY HIGH SCHOOL,FINDLAY,OH,190,183,2023/2024,10/31/23
3.90473E+11,FINNEYTOWN SECONDARY CAMPUS,CINCINNATI,OH,63,58,2023/2024,10/31/23
3.90482E+11,FIRELANDS HIGH SCHOOL,OBERLIN,OH,67,65,2023/2024,10/31/23
3.90435E+11,FIRESTONE COMMUNITY LEARNING CENTER,AKRON,OH,194,187,2023/2024,10/31/23
01064482,FIRST BAPTIST CHRISTIAN SCHOOL,ELYRIA,OH,7,7,2023/2024,10/31/23
3.90483E+11,FITCH HIGH SCHOOL,YOUNGSTOWN,OH,197,191,2023/2024,10/31/23
3.90157E+11,FLEX HIGH SCHOOL,COLUMBUS,OH,21,17,2023/2024,10/31/23
3.90018E+11,FOCUS LEARNING ACADEMY OF SOUTHEASTERN COLUMBUS,COLUMBUS,OH,9,5,2023/2024,10/31/23
3.90018E+11,FOCUS LEARNING ACADEMY OF SOUTHWEST COLUMBUS,COLUMBUS,OH,12,10,2023/2024,10/31/23
3.90145E+11,FOCUS NORTH HIGH SCHOOL,COLUMBUS,OH,20,17,2023/2024,10/31/23
3.90505E+11,FORT FRYE HIGH SCHOOL,BEVERLY,OH,44,43,2023/2024,10/31/23
3.90438E+11,FORT HAYES ARTS AND ACADEMIC HS,COLUMBUS,OH,127,117,2023/2024,10/31/23
3.90493E+11,FORT JENNINGS HIGH SCHOOL,FORT JENNINGS,OH,15,15,2023/2024,10/31/23
3.90498E+11,FORT LORAMIE JUNIOR-SENIOR HIGH SCHOOL,FORT LORAMIE,OH,39,37,2023/2024,10/31/23
3.90486E+11,FORT RECOVERY HIGH SCHOOL,FORT RECOVERY,OH,40,38,2023/2024,10/31/23
3.9044E+11,FOSTORIA JUNIOR/SENIOR HIGH SCHOOL,FOSTORIA,OH,35,33,2023/2024,10/31/23
3.9051E+11,FOUR COUNTY CAREER CENTER,ARCHBOLD,OH,20,18,2023/2024,10/31/23
3.90023E+11,FOXFIRE HIGH SCHOOL,ZANESVILLE,OH,11,11,2023/2024,10/31/23
3.90448E+11,FRANKLIN HEIGHTS HIGH SCHOOL,COLUMBUS,OH,121,111,2023/2024,10/31/23
3.9044E+11,FRANKLIN HIGH SCHOOL,FRANKLIN,OH,89,83,2023/2024,10/31/23
3.90466E+11,FRANKLIN MONROE HIGH SCHOOL,ARCANUM,OH,19,19,2023/2024,10/31/23
3.90163E+11,FRANKLINTON HIGH SCHOOL,COLUMBUS,OH,13,11,2023/2024,10/31/23
3.90162E+11,FRANKLINTON PREP HIGH SCHOOL,COLUMBUS,OH,8,7,2023/2024,10/31/23
3.90142E+11,FREDERICK DOUGLASS HIGH SCHOOL,CLEVELAND,OH,24,19,2023/2024,10/31/23
3.90479E+11,FREDERICKTOWN HIGH SCHOOL,FREDERICKTOWN,OH,47,46,2023/2024,10/31/23
3.9044E+11,FREMONT ROSS HIGH SCHOOL,FREMONT,OH,121,115,2023/2024,10/31/23
3.90505E+11,FRONTIER HIGH/MIDDLE SCHOOL,NEW MATAMORAS,OH,30,28,2023/2024,10/31/23
AA000121,FUCHS MIZRACHI SCHOOL,BEACHWOOD,OH,20,20,2023/2024,10/31/23
3.9044E+11,GALION HIGH SCHOOL,GALION,OH,56,54,2023/2024,10/31/23
3.9044E+11,GALLIA ACADEMY HIGH SCHOOL,GALLIPOLIS,OH,68,62,2023/2024,10/31/23
3.90503E+11,GARAWAY HIGH SCHOOL,SUGARCREEK,OH,34,34,2023/2024,10/31/23
3.90435E+11,GARFIELD COMMUNITY LEARNING CENTER,AKRON,OH,56,54,2023/2024,10/31/23
3.9044E+11,GARFIELD HEIGHTS HIGH SCHOOL,GARFIELD HEIGHTS,OH,128,116,2023/2024,10/31/23
3.90438E+11,GARRETT MORGAN SCHOOL OF ENGINEERING & INNOVATION,CLEVELAND,OH,26,22,2023/2024,10/31/23
3.91004E+11,GATEWAY ONLINE ACADEMY OF OHIO,COLUMBUS,OH,12,9,2023/2024,10/31/23
3.90045E+11,GEM CITY CAREER PREP HIGH SCHOOL,DAYTON,OH,8,<5,2023/2024,10/31/23
39FN00611,GENESIS CHRISTIAN ACADEMY,ASHLAND,OH,5,5,2023/2024,10/31/23
3.90441E+11,GENEVA HIGH SCHOOL,GENEVA,OH,89,84,2023/2024,10/31/23
3.90489E+11,GENOA AREA HIGH SCHOOL,GENOA,OH,58,58,2023/2024,10/31/23
A0302463,GENOA CHRISTIAN ACADEMY,WESTERVILLE,OH,17,17,2023/2024,10/31/23
3.90454E+11,GEORGETOWN JR/SR HIGH SCHOOL,GEORGETOWN,OH,29,29,2023/2024,10/31/23
3.90454E+11,GIBSONBURG HIGH SCHOOL,GIBSONBURG,OH,40,38,2023/2024,10/31/23
3.90438E+11,GILBERT A. DATER HIGH SCHOOL,CINCINNATI,OH,77,72,2023/2024,10/31/23
A0701802,GILMOUR ACADEMY,GATES MILLS,OH,93,92,2023/2024,10/31/23
3.90438E+11,GINN ACADEMY,CLEVELAND,OH,48,43,2023/2024,10/31/23
3.90441E+11,GIRARD SR HIGH SCHOOL,GIRARD,OH,74,71,2023/2024,10/31/23
3.90013E+11,GLASS CITY ACADEMY,TOLEDO,OH,30,25,2023/2024,10/31/23
3.90499E+11,GLENOAK HIGH SCHOOL,CANTON,OH,238,232,2023/2024,10/31/23
3.90438E+11,GLENVILLE HIGH SCHOOL,CLEVELAND,OH,23,18,2023/2024,10/31/23
3.90445E+11,GLENWOOD HIGH SCHOOL,NEW BOSTON,OH,13,11,2023/2024,10/31/23
3.90154E+11,GLOBAL IMPACT STEM ACADEMY,SPRINGFIELD,OH,58,57,2023/2024,10/31/23
3.90015E+11,GOAL DIGITAL ACADEMY,MANSFIELD,OH,22,22,2023/2024,10/31/23
3.90463E+11,GOSHEN HIGH SCHOOL,GOSHEN,OH,99,93,2023/2024,10/31/23
3.90462E+11,GRAHAM HIGH SCHOOL,ST PARIS,OH,72,71,2023/2024,10/31/23
3.90008E+11,GRAHAM SCHOOL THE,COLUMBUS,OH,17,15,2023/2024,10/31/23
01064085,GRAND RIVER ACADEMY,AUSTINBURG,OH,11,11,2023/2024,10/31/23
3.90459E+11,GRAND VALLEY HIGH SCHOOL,ORWELL,OH,53,48,2023/2024,10/31/23
3.90441E+11,GRANDVIEW HEIGHTS HIGH SCHOOL,COLUMBUS,OH,73,71,2023/2024,10/31/23
A9702659,GRANVILLE CHRISTIAN ACADEMY,GRANVILLE,OH,15,15,2023/2024,10/31/23
3.90454E+11,GRANVILLE HIGH SCHOOL,GRANVILLE,OH,171,170,2023/2024,10/31/23
3.9016E+11,GREAT RIVER CONNECTIONS ACADEMY,COLUMBUS,OH,74,68,2023/2024,10/31/23
3.90049E+11,GREATER OHIO VIRTUAL SCHOOL,LEBANON,OH,47,43,2023/2024,10/31/23
3.905E+11,GREEN HIGH SCHOOL,UNIONTOWN,OH,222,215,2023/2024,10/31/23
3.90496E+11,GREEN HIGH SCHOOL,FRANKLIN FURNACE,OH,18,17,2023/2024,10/31/23
3.9051E+11,GREENE COUNTY CAREER CENTER,XENIA,OH,64,60,2023/2024,10/31/23
3.90473E+11,GREENEVIEW HIGH SCHOOL,JAMESTOWN,OH,46,44,2023/2024,10/31/23
3.90462E+11,GREENON HIGH SCHOOL,SPRINGFIELD,OH,74,73,2023/2024,10/31/23
3.90441E+11,GREENVILLE SENIOR HIGH SCHOOL,GREENVILLE,OH,101,96,2023/2024,10/31/23
A9300753,GROVE CITY CHRISTIAN SCHOOL,GROVE CITY,OH,39,39,2023/2024,10/31/23
3.90448E+11,GROVE CITY HIGH SCHOOL,GROVE CITY,OH,252,241,2023/2024,10/31/23
3.9047E+11,GROVEPORT MADISON HIGH SCHOOL,GROVEPORT,OH,236,216,2023/2024,10/31/23
3.90441E+11,HAMILTON HIGH SCHOOL,HAMILTON,OH,274,246,2023/2024,10/31/23
3.9047E+11,HAMILTON TOWNSHIP HIGH SCHOOL,COLUMBUS,OH,89,84,2023/2024,10/31/23
3.90475E+11,HARDIN NORTHERN HIGH SCHOOL,DOLA,OH,21,20,2023/2024,10/31/23
3.90443E+11,HARDING HIGH SCHOOL,MARION,OH,107,99,2023/2024,10/31/23
3.90509E+11,HARRISON CAREER CENTER,CADIZ,OH,<5,<5,2023/2024,10/31/23
3.90452E+11,HARRISON CENTRAL JR./SR. HIGH SCHOOL,CADIZ,OH,61,55,2023/2024,10/31/23
A9105272,HARVEST PREPARATORY SCHOOL,CANAL WINCHESTER,OH,51,47,2023/2024,10/31/23
3.91002E+11,HARVEY HIGH SCHOOL,PAINESVILLE,OH,94,85,2023/2024,10/31/23
01064052,HATHAWAY BROWN SCHOOL,SHAKER HEIGHTS,OH,61,60,2023/2024,10/31/23
A9702662,HAWKEN SCHOOL,GATES MILLS,OH,97,94,2023/2024,10/31/23
A9702663,HEARTLAND CHRISTIAN SCHOOL & PRESCHOOL,COLUMBIANA,OH,10,8,2023/2024,10/31/23
3.90441E+11,HEATH HIGH SCHOOL,HEATH,OH,63,60,2023/2024,10/31/23
01614814,HERITAGE CHRISTIAN SCHOOL,BROOKLYN,OH,<5,<5,2023/2024,10/31/23
39FN00238,HERSHEY MONTESSORI SCHOOL,HUNTSBURG,OH,7,7,2023/2024,10/31/23
3.90454E+11,HICKSVILLE HIGH SCHOOL,HICKSVILLE,OH,24,23,2023/2024,10/31/23
3.90488E+11,HIGHLAND HIGH SCHOOL,MARENGO,OH,58,57,2023/2024,10/31/23
3.90485E+11,HIGHLAND HIGH SCHOOL,MEDINA,OH,207,201,2023/2024,10/31/23
3.90477E+11,HILAND HIGH SCHOOL,BERLIN,OH,16,16,2023/2024,10/31/23
3.9047E+11,HILLIARD BRADLEY HIGH SCHOOL,HILLIARD,OH,293,285,2023/2024,10/31/23
3.9047E+11,HILLIARD DARBY HIGH SCHOOL,HILLIARD,OH,273,264,2023/2024,10/31/23
3.9047E+11,HILLIARD DAVIDSON HIGH SCHOOL,HILLIARD,OH,320,307,2023/2024,10/31/23
3.90441E+11,HILLSBORO HIGH SCHOOL,HILLSBORO,OH,82,78,2023/2024,10/31/23
3.90458E+11,HILLSDALE HIGH SCHOOL,JEROMESVILLE,OH,42,41,2023/2024,10/31/23
3.90506E+11,HILLTOP HIGH SCHOOL,WEST UNITY,OH,12,12,2023/2024,10/31/23
3.90476E+11,HOLGATE HIGH SCHOOL,HOLGATE,OH,23,22,2023/2024,10/31/23
01059122,HOLY NAME HIGH SCHOOL,PARMA HEIGHTS,OH,102,102,2023/2024,10/31/23
3.90445E+11,HOOVER HIGH SCHOOL,NORTH CANTON,OH,252,247,2023/2024,10/31/23
3.90497E+11,HOPEWELL-LOUDON LOCAL HIGH SCHOOL,BASCOM,OH,40,39,2023/2024,10/31/23
3.90004E+11,HORIZON SCIENCE ACAD CLEVELAND,CLEVELAND,OH,40,31,2023/2024,10/31/23
3.90004E+11,HORIZON SCIENCE ACADEMY COLUMBUS,COLUMBUS,OH,86,83,2023/2024,10/31/23
3.90137E+11,HORIZON SCIENCE ACADEMY DAYTON HIGH SCHOOL,DAYTON,OH,11,9,2023/2024,10/31/23
3.90137E+11,HORIZON SCIENCE ACADEMY LORAIN,LORAIN,OH,35,35,2023/2024,10/31/23
3.90051E+11,HORIZON SCIENCE ACADEMY TOLEDO,TOLEDO,OH,17,15,2023/2024,10/31/23
3.90498E+11,HOUSTON HIGH SCHOOL,HOUSTON,OH,30,30,2023/2024,10/31/23
3.90502E+11,HOWLAND HIGH SCHOOL,WARREN,OH,125,120,2023/2024,10/31/23
3.90454E+11,HUBBARD HIGH SCHOOL,HUBBARD,OH,102,101,2023/2024,10/31/23
3.905E+11,HUDSON HIGH SCHOOL,HUDSON,OH,327,320,2023/2024,10/31/23
3.90438E+11,HUGHES STEM HIGH SCHOOL,CINCINNATI,OH,72,63,2023/2024,10/31/23
3.90495E+11,HUNTINGTON HIGH SCHOOL,CHILLICOTHE,OH,28,24,2023/2024,10/31/23
3.90441E+11,HURON HIGH SCHOOL,HURON,OH,70,69,2023/2024,10/31/23
3.90466E+11,INDEPENDENCE HIGH SCHOOL,INDEPENDENCE,OH,61,60,2023/2024,10/31/23
3.90438E+11,INDEPENDENCE HIGH SCHOOL,COLUMBUS,OH,86,79,2023/2024,10/31/23
3.90478E+11,INDIAN CREEK HIGH SCHOOL,WINTERSVILLE,OH,91,88,2023/2024,10/31/23
3.90454E+11,INDIAN HILL HIGH SCHOOL,CINCINNATI,OH,96,91,2023/2024,10/31/23
3.90481E+11,INDIAN LAKE HIGH SCHOOL,LEWISTOWN,OH,64,62,2023/2024,10/31/23
3.90503E+11,INDIAN VALLEY HIGH SCHOOL,GNADENHUTTEN,OH,68,68,2023/2024,10/31/23
3.90005E+11,INVICTUS HIGH SCHOOL,CLEVELAND,OH,28,23,2023/2024,10/31/23
3.90441E+11,IRONTON HIGH SCHOOL,IRONTON,OH,69,68,2023/2024,10/31/23
3.90158E+11,ISTEM GEAUGA EARLY COLLEGE HIGH SCHOOL,CONCORD,OH,25,25,2023/2024,10/31/23
3.91001E+11,JACKSON CENTER HIGH SCHOOL,JACKSON CENTER,OH,20,19,2023/2024,10/31/23
3.90442E+11,JACKSON HIGH SCHOOL,JACKSON,OH,95,91,2023/2024,10/31/23
3.90499E+11,JACKSON HIGH SCHOOL,MASSILLON,OH,347,338,2023/2024,10/31/23
3.90483E+11,JACKSON-MILTON HIGH SCHOOL,NORTH JACKSON,OH,36,35,2023/2024,10/31/23
3.90492E+11,JAMES A GARFIELD HIGH SCHOOL,GARRETTSVILLE,OH,59,59,2023/2024,10/31/23
3.90438E+11,JAMES FORD RHODES HIGH SCHOOL,CLEVELAND,OH,10,10,2023/2024,10/31/23
3.90438E+11,JAMES N. GAMBLE MONTESSORI HIGH SCHOOL,CINCINNATI,OH,37,37,2023/2024,10/31/23
3.90459E+11,JEFFERSON AREA SR HIGH SCHOOL,JEFFERSON,OH,76,73,2023/2024,10/31/23
02049805,JEFFERSON COUNTY CHRISTIAN SCHOOL,MINGO JUNCTION,OH,13,13,2023/2024,10/31/23
3.90439E+11,JEFFERSON HIGH SCHOOL,DELPHOS,OH,37,35,2023/2024,10/31/23
3.90487E+11,JEFFERSON JR./SR. HIGH SCHOOL,DAYTON,OH,5,5,2023/2024,10/31/23
3.90449E+11,JESUP W. SCOTT HIGH SCHOOL,TOLEDO,OH,54,51,2023/2024,10/31/23
3.90438E+11,JOHN ADAMS COLLEGE & CAREER ACADEMY,CLEVELAND,OH,39,34,2023/2024,10/31/23
A0108643,JOHN F KENNEDY CATHOLIC SCHOOL UPPER CAMPUS,WARREN,OH,20,20,2023/2024,10/31/23
3.90438E+11,JOHN F KENNEDY HIGH SCHOOL,CLEVELAND,OH,41,32,2023/2024,10/31/23
3.90488E+11,JOHN GLENN HIGH SCHOOL,NEW CONCORD,OH,105,104,2023/2024,10/31/23
3.90438E+11,JOHN MARSHALL HIGH SCHOOL,CLEVELAND,OH,7,<5,2023/2024,10/31/23
3.90438E+11,JOHN MARSHALL SCHOOL OF BUSINESS AND CIVIC LEADERSHIP,CLEVELAND,OH,67,62,2023/2024,10/31/23
3.90438E+11,JOHN MARSHALL SCHOOL OF ENGINEERING,CLEVELAND,OH,37,34,2023/2024,10/31/23
3.90438E+11,JOHN MARSHALL SCHOOL OF INFORMATION TECHNOLOGY,CLEVELAND,OH,42,40,2023/2024,10/31/23
3.9048E+11,JOHNSTOWN HIGH SCHOOL,JOHNSTOWN,OH,79,77,2023/2024,10/31/23
3.90483E+11,JONATHAN ALDER HIGH SCHOOL,PLAIN CITY,OH,122,114,2023/2024,10/31/23
3.90449E+11,JONES LEADERSHIP ACADEMY,TOLEDO,OH,14,14,2023/2024,10/31/23
3.90493E+11,KALIDA HIGH SCHOOL,KALIDA,OH,32,32,2023/2024,10/31/23
01061164,KATERI CATHOLIC SCHOOLS,OREGON,OH,27,26,2023/2024,10/31/23
3.90472E+11,KENSTON HIGH SCHOOL,CHAGRIN FALLS,OH,169,167,2023/2024,10/31/23
3.91003E+11,KENTON HIGH SCHOOL,KENTON,OH,48,47,2023/2024,10/31/23
3.90463E+11,KENTON RIDGE HIGH SCHOOL,SPRINGFIELD,OH,95,90,2023/2024,10/31/23
3.90442E+11,KETTERING FAIRMONT HIGH SCHOOL,KETTERING,OH,425,410,2023/2024,10/31/23
3.90482E+11,KEYSTONE HIGH SCHOOL,LAGRANGE,OH,81,79,2023/2024,10/31/23
3.90504E+11,KINGS HIGH SCHOOL,KINGS MILLS,OH,254,244,2023/2024,10/31/23
A0108648,KINGSWAY CHRISTIAN SCHOOL,ORRVILLE,OH,6,6,2023/2024,10/31/23
3.90133E+11,KIPP COLUMBUS,COLUMBUS,OH,95,92,2023/2024,10/31/23
3.90479E+11,KIRTLAND HIGH SCHOOL,KIRTLAND,OH,65,65,2023/2024,10/31/23
3.90511E+11,KNOX COUNTY CAREER CENTER,MT VERNON,OH,30,26,2023/2024,10/31/23
01056711,LA SALLE HIGH SCHOOL,CINCINNATI,OH,94,91,2023/2024,10/31/23
3.90502E+11,LABRAE HIGH SCHOOL,LEAVITTSBURG,OH,34,33,2023/2024,10/31/23
01057828,LAKE CATHOLIC HIGH SCHOOL,MENTOR,OH,81,80,2023/2024,10/31/23
01063784,LAKE CENTER CHRISTIAN SCHOOL,HARTVILLE,OH,31,30,2023/2024,10/31/23
3.90028E+11,LAKE ERIE INTERNATIONAL HIGH SCHOOL,CLEVELAND,OH,17,13,2023/2024,10/31/23
3.90507E+11,LAKE HIGH SCHOOL,MILLBURY,OH,67,65,2023/2024,10/31/23
3.90499E+11,LAKE MIDDLE / HIGH SCHOOL,UNIONTOWN,OH,211,204,2023/2024,10/31/23
02162536,LAKE RIDGE ACADEMY,NORTH RIDGEVILLE,OH,20,19,2023/2024,10/31/23
3.90435E+11,LAKESIDE HIGH SCHOOL,ASHTABULA,OH,93,87,2023/2024,10/31/23
3.90502E+11,LAKEVIEW HIGH SCHOOL,CORTLAND,OH,83,81,2023/2024,10/31/23
3.90442E+11,LAKEWOOD HIGH SCHOOL,LAKEWOOD,OH,222,213,2023/2024,10/31/23
3.9048E+11,LAKEWOOD HIGH SCHOOL,HEBRON,OH,71,68,2023/2024,10/31/23
3904611F0010,LAKOTA CENTRAL HIGH SCHOOL,WEST CHESTER,OH,7,5,2023/2024,10/31/23
3.90461E+11,LAKOTA EAST HIGH SCHOOL,LIBERTY,OH,439,423,2023/2024,10/31/23
3.90496E+11,LAKOTA HIGH SCHOOL,KANSAS,OH,41,38,2023/2024,10/31/23
3.90461E+11,LAKOTA WEST HIGH SCHOOL,WEST CHESTER,OH,459,446,2023/2024,10/31/23
3.90442E+11,LANCASTER HIGH SCHOOL,LANCASTER,OH,195,183,2023/2024,10/31/23
3.90511E+11,LAUREL OAKS CDC,WILMINGTON,OH,10,9,2023/2024,10/31/23
01064063,LAUREL SCHOOL,SHAKER HEIGHTS,OH,32,32,2023/2024,10/31/23
A0902580,LAWRENCE SCHOOL-UPPER SCHOOL CAMPUS,SAGAMORE HILLS,OH,31,30,2023/2024,10/31/23
39FN00099,LEAVES OF LEARNING,CINCINNATI,OH,6,5,2023/2024,10/31/23
3.90442E+11,LEBANON HIGH SCHOOL,LEBANON,OH,264,255,2023/2024,10/31/23
3.91001E+11,LEETONIA JR./SR. HIGH SCHOOL,LEETONIA,OH,17,17,2023/2024,10/31/23
A0108695,LEGACY CHRISTIAN ACADEMY,XENIA,OH,18,18,2023/2024,10/31/23
01056267,LEHMAN CATHOLIC HIGH SCHOOL,SIDNEY,OH,34,34,2023/2024,10/31/23
3.90494E+11,LEIPSIC HIGH SCHOOL,LEIPSIC,OH,36,35,2023/2024,10/31/23
3.90494E+11,LEXINGTON HIGH SCHOOL,LEXINGTON,OH,110,107,2023/2024,10/31/23
3.90476E+11,LIBERTY CENTER HIGH SCHOOL,LIBERTY CENTER,OH,48,48,2023/2024,10/31/23
A0302479,LIBERTY CHRISTIAN ACADEMY,ETNA,OH,13,13,2023/2024,10/31/23
3.9016E+11,LIBERTY HIGH SCHOOL,DAYTON,OH,15,10,2023/2024,10/31/23
3.90502E+11,LIBERTY HIGH SCHOOL,YOUNGSTOWN,OH,60,57,2023/2024,10/31/23
3.90155E+11,LIBERTY PREPARATORY SCHOOL,SMITHVILLE,OH,<5,<5,2023/2024,10/31/23
3.90469E+11,LIBERTY UNION HIGH SCHOOL,BALTIMORE,OH,49,47,2023/2024,10/31/23
3.90474E+11,LIBERTY-BENTON HIGH SCHOOL,FINDLAY,OH,68,67,2023/2024,10/31/23
3.9048E+11,LICKING HEIGHTS HIGH SCHOOL,PATASKALA,OH,214,204,2023/2024,10/31/23
3.9048E+11,LICKING VALLEY HIGH SCHOOL,NEWARK,OH,79,76,2023/2024,10/31/23
01060965,LIMA CENTRAL CATHOLIC HIGH SCHOOL,LIMA,OH,32,32,2023/2024,10/31/23
3.90442E+11,LIMA SENIOR HIGH SCHOOL,LIMA,OH,89,82,2023/2024,10/31/23
3.9047E+11,LINCOLN HIGH SCHOOL,GAHANNA,OH,418,408,2023/2024,10/31/23
3.90438E+11,LINCOLN WEST SCHOOL OF GLOBAL STUDIES,CLEVELAND,OH,36,34,2023/2024,10/31/23
3.90438E+11,LINCOLN WEST SCHOOL OF SCIENCE & HEALTH,CLEVELAND,OH,24,24,2023/2024,10/31/23
3.91002E+11,LINCOLNVIEW JR/SR HIGH SCHOOL,VAN WERT,OH,41,40,2023/2024,10/31/23
3.90438E+11,LINCOLN-WEST HIGH SCHOOL,CLEVELAND,OH,5,5,2023/2024,10/31/23
3.90438E+11,LINDEN-MCKINLEY STEM ACADEMY,COLUMBUS,OH,41,37,2023/2024,10/31/23
3.90504E+11,LITTLE MIAMI HIGH SCHOOL,MORROW,OH,239,233,2023/2024,10/31/23
3.90511E+11,LIVE OAKS CDC,MILFORD,OH,24,21,2023/2024,10/31/23
3.90442E+11,LOCKLAND HIGH SCHOOL,LOCKLAND,OH,13,11,2023/2024,10/31/23
3.90491E+11,LOGAN ELM HIGH SCHOOL,CIRCLEVILLE,OH,62,62,2023/2024,10/31/23
3.90442E+11,LOGAN HIGH SCHOOL,LOGAN,OH,118,116,2023/2024,10/31/23
3.90443E+11,LONDON HIGH SCHOOL,LONDON,OH,86,81,2023/2024,10/31/23
3905122F0006,LORAIN COUNTY JOINT VOCATIONAL SCHOOL,OBERLIN,OH,8,8,2023/2024,10/31/23
3.90443E+11,LORAIN HIGH SCHOOL,LORAIN,OH,219,210,2023/2024,10/31/23
3.90443E+11,LORAIN HIGH SCHOOL,ELYRIA,OH,<5,<5,2023/2024,10/31/23
3.90502E+11,LORDSTOWN HIGH SCHOOL,WARREN,OH,8,8,2023/2024,10/31/23
3.90455E+11,LOUDONVILLE HIGH SCHOOL,LOUDONVILLE,OH,49,46,2023/2024,10/31/23
3.90499E+11,LOUISVILLE HIGH SCHOOL,LOUISVILLE,OH,132,126,2023/2024,10/31/23
3.90443E+11,LOVELAND HIGH SCHOOL,LOVELAND,OH,241,236,2023/2024,10/31/23
3.90483E+11,LOWELLVILLE HIGH SCHOOL,LOWELLVILLE,OH,37,37,2023/2024,10/31/23
3.90494E+11,LUCAS HIGH SCHOOL,LUCAS,OH,23,22,2023/2024,10/31/23
01063321,LUTHERAN HIGH SCHOOL EAST,CLEVELAND HEIGHTS,OH,67,60,2023/2024,10/31/23
BB130369,LUTHERAN HIGH SCHOOL WEST,CLEVELAND,OH,38,38,2023/2024,10/31/23
A9105177,LUTHERAN HIGH WEST,ROCKY RIVER,OH,48,47,2023/2024,10/31/23
3.90476E+11,LYNCHBURG-CLAY HIGH SCHOOL,LYNCHBURG,OH,34,33,2023/2024,10/31/23
3.90443E+11,MADEIRA HIGH SCHOOL,CINCINNATI,OH,100,97,2023/2024,10/31/23
02049565,MADISON CHRISTIAN SCHOOL,GROVEPORT,OH,25,23,2023/2024,10/31/23
3.90495E+11,MADISON HIGH SCHOOL,MANSFIELD,OH,80,79,2023/2024,10/31/23
3.90479E+11,MADISON HIGH SCHOOL,MADISON,OH,109,107,2023/2024,10/31/23
3.90461E+11,MADISON HIGH SCHOOL,MIDDLETOWN,OH,51,50,2023/2024,10/31/23
3.90483E+11,MADISON-PLAINS HIGH SCHOOL,LONDON,OH,52,51,2023/2024,10/31/23
01059097,MAGNIFICAT HIGH SCHOOL,ROCKY RIVER,OH,168,163,2023/2024,10/31/23
3.90512E+11,MAHONING CAREER & TECHNICAL,CANFIELD,OH,44,41,2023/2024,10/31/23
3.90133E+11,MAHONING COUNTY HIGH SCHOOL,YOUNGSTOWN,OH,5,<5,2023/2024,10/31/23
3.90015E+11,MAHONING UNLIMITED CLASSROOM,CANFIELD,OH,<5,<5,2023/2024,10/31/23
3.90462E+11,MALVERN HIGH SCHOOL,MALVERN,OH,13,12,2023/2024,10/31/23
3.90054E+11,MANCHESTER HIGH SCHOOL,MANCHESTER,OH,25,24,2023/2024,10/31/23
3.905E+11,MANCHESTER HIGH SCHOOL,AKRON,OH,55,54,2023/2024,10/31/23
Y2162569,MANSFIELD CHRISTIAN SCHOOL,MANSFIELD,OH,21,21,2023/2024,10/31/23
3.90443E+11,MANSFIELD SENIOR HIGH SCHOOL,MANSFIELD,OH,74,67,2023/2024,10/31/23
3.90443E+11,MAPLE HEIGHTS HIGH SCHOOL,MAPLE HEIGHTS,OH,136,125,2023/2024,10/31/23
3.90458E+11,MAPLETON HIGH SCHOOL,ASHLAND,OH,32,32,2023/2024,10/31/23
3.90514E+11,MAPLEWOOD CAREER CENTER BUILDING,RAVENNA,OH,23,20,2023/2024,10/31/23
3.90502E+11,MAPLEWOOD HIGH SCHOOL,CORTLAND,OH,17,15,2023/2024,10/31/23
01905541,MARBURN ACADEMY,NEW ALBANY,OH,12,11,2023/2024,10/31/23
3.90468E+11,MARGARETTA HIGH SCHOOL,CASTALIA,OH,46,44,2023/2024,10/31/23
3.90443E+11,MARIEMONT HIGH SCHOOL,CINCINNATI,OH,91,90,2023/2024,10/31/23
3.91002E+11,MARIETTA HIGH SCHOOL,MARIETTA,OH,94,90,2023/2024,10/31/23
3.90452E+11,MARION L STEELE HIGH SCHOOL,AMHERST,OH,187,181,2023/2024,10/31/23
